Id,year,PM25 microgram per cubic metter,Province,Country name,LC_urban_areas,Average_wind_speed,Pop density heads per Sqkm,Average_precipitation,Maximum_temperature,Cars,Buses,Trucks,Motorcycles,Green_area
27,2014.0,14.4790647768,Sulawesi Tenggara,Indonesia,63349929.1523,2.40672897196,57.0017836114,125.276226636,30.0032827103,146212.90764532713,54.28059660704693,21496.55077138349,428463.9086580583,36292271381.88751
27,2015.0,13.203844227,Sulawesi Tenggara,Indonesia,66314071.648,1.77908294393,58.8505989925,142.456600467,30.4497429907,149019.0,95.0,24515.0,479780.0,36289307239.33811
27,2016.0,13.9036832063,Sulawesi Tenggara,Indonesia,66727672.9265,1.29282126168,60.6785669993,76.6321845794,31.7310163551,160611.0,127.0,26535.0,521079.0,36288893638.07991
27,2017.0,12.1806849847,Sulawesi Tenggara,Indonesia,66727672.9265,1.7908411215,62.5971170207,191.648247664,30.8480140187,165228.0,202.0,28588.0,563324.0,36288893638.13412
27,2018.0,13.0022105986,Sulawesi Tenggara,Indonesia,66865540.0193,1.57096962617,64.6783413298,227.615011682,30.6161214953,172099.0,425.0,31501.0,619640.0,36288617903.96702
27,2019.0,13.5264466196,Sulawesi Tenggara,Indonesia,67279141.2978,1.32651869159,66.7976341371,203.091647196,30.9396028037,178253.0,470.0,34952.0,678658.0,36288204302.612015
27,2020.0,11.6869075191,Sulawesi Tenggara,Indonesia,70863685.7112,1.55922897196,68.9409183864,192.832827103,31.2072429907,180130.0,509.0,35733.0,698407.0,36284619758.21781
27,2021.0,13.02110966,Sulawesi Tenggara,Indonesia,72620567.40464424,1.70414719626,70.9682858976393,228.642757009,30.6127336449,187061.0,529.0,38972.0,754730.0,36289219157.62894
27,2022.0,14.1368521675,Sulawesi Tenggara,Indonesia,74332394.41448769,1.64485981308,72.84246574337618,163.701577103,30.7577686916,195639.0,545.0,42404.0,813280.0,36289671821.250656
28,2012.0,13.2304270305,Sulawesi Utara,Indonesia,134489349.049,1.03936764706,135.277977303,407.072941176,28.1535441176,54901.343949512266,1039.8088039118297,41626.25884557028,436578.0918938739,14194658009.95946
28,2013.0,14.8502504505,Sulawesi Utara,Indonesia,141175903.051,1.73161764706,138.395854364,349.390147059,27.1805294118,63193.64232187584,1075.0446247029047,44624.48576281453,476848.2318159427,14189487994.05456
